"UMAP_1","UMAP_2","subtype","group"
0.0350260203344931,1.66583524459704,"DAM","CN"
1.01355049941821,-5.37536247259275,"DAM","CN"
-3.8396581616612,-0.150092499314703,"Homeostatic","CN"
-2.01207365658002,-4.23004634863035,"DAM","CN"
1.95923409793658,-5.47563226705686,"DAM","CN"
-1.96164502765851,1.51861671918734,"Homeostatic","CN"
2.13603840205951,0.815501308084569,"DAM","CN"
-0.881709596178104,-0.786114649831213,"Homeostatic","CN"
-0.0714673679681311,2.31367246621951,"DAM","CN"
2.50093565318866,2.9217230510126,"DAM","CN"
-2.80273379947858,0.696280551158927,"Homeostatic","CN"
5.48176608417315,1.93622354978427,"DAM","CN"
1.45337710712237,2.15069345945223,"DAM","CN"
0.505851635673474,1.82319311612948,"DAM","CN"
4.91977916095538,3.0118793677698,"DAM","CN"
2.68328414295001,-3.01710970884458,"DAM","CN"
3.20587048862262,1.12249569410189,"DAM","CN"
5.71753106448932,2.41849224084719,"DAM","CN"
-1.33036448623853,4.2208809089075,"DAM","CN"
-3.71584906246381,-0.792034821568884,"Homeostatic","CN"
2.65144501064105,-0.295258717595496,"DAM","CN"
-3.82794775631147,-1.67151959425107,"Homeostatic","CN"
-2.39529409076886,0.845152644456468,"Homeostatic","CN"
0.885740974882077,3.23121301645144,"DAM","CN"
-2.77034868862348,-0.972435312329688,"Homeostatic","CN"
-0.149085318705607,2.2414559554468,"DAM","CN"
0.910158613660764,-5.99110754018918,"DAM","CN"
-0.785261472723056,5.06555549615725,"DAM","CN"
-3.91679324772077,0.639782195926748,"Homeostatic","CN"
-3.88883509304242,-2.89886649137632,"Homeostatic","CN"
5.38181386325641,2.74024812692507,"DAM","CN"
-3.33768381740766,3.6484326552759,"DAM","CN"
1.36570844981952,-2.37687070852415,"DAM","CN"
-1.24088301326947,-4.44366891866819,"DAM","CN"
-3.54432000782209,1.90627042764529,"Homeostatic","CN"
3.21572027538104,5.56733886712893,"DAM","CN"
-2.67872323658185,3.27560345643862,"DAM","CN"
0.793254533746671,-3.76693256384031,"DAM","CN"
5.33130774829669,3.29490963929995,"DAM","CN"
-0.712591310998965,-4.00714834219114,"DAM","CN"
3.17589459750934,0.978547019899927,"DAM","CN"
-0.52326568033414,-3.41563232427732,"DAM","CN"
2.98761854503436,2.17784313672885,"DAM","CN"
0.211853826382588,0.255105448902688,"DAM","CN"
5.32506642673297,2.98977677339419,"DAM","CN"
5.58461175296588,3.128882093371,"DAM","CN"
13.3178442511348,-0.444607691823401,"DAM","CN"
-2.94559158947187,1.17801661604746,"Homeostatic","CN"
2.81250105235858,-0.899028496800818,"DAM","CN"
0.0877249966947546,-3.55996282583372,"DAM","CN"
-2.54896630909162,-0.321516351758399,"Homeostatic","CN"
-4.17093577053266,0.00176296943529652,"Homeostatic","CN"
1.7236004862575,2.70584718698367,"DAM","CN"
-0.329595169088412,2.94445244783267,"DAM","CN"
5.63074813220782,1.8686840962778,"DAM","CN"
-3.05241837169843,-3.1921594906439,"Homeostatic","CN"
-0.739670237562228,3.0797971915613,"DAM","CN"
