"UMAP_1","UMAP_2","subtype","group"
4.41651447569338,9.54309635303735,"SMC","CN"
4.34413584028688,10.2644861235452,"SMC","CN"
-11.9239377185205,-0.755232404248724,"Pericyte","CN"
-5.86955920899901,3.20497803829431,"Capillary","CN"
-10.373577038894,2.95193414829492,"Capillary","CN"
0.583497603287372,-7.95646495677711,"Pericyte","CN"
-8.62829486573729,4.49519662998437,"Capillary","CN"
-8.67767802918944,5.82105856083154,"Capillary","CN"
-12.4082221194604,-1.05155749179603,"Pericyte","CN"
-9.11188880647215,2.46881668709039,"Capillary","CN"
1.51865919386354,-7.30954761363746,"Pericyte","CN"
-12.9128894015649,-1.73212594844581,"Pericyte","CN"
-4.51815978730711,3.92867784641503,"Venous","CN"
1.40734036718813,-7.00113792278052,"Pericyte","CN"
-9.05524150575194,2.21964650295495,"Capillary","CN"
-11.5414590045312,-0.665531466977606,"Pericyte","CN"
13.9203453854224,-6.07991046764136,"Venous","CN"
-12.4571913882593,-0.624112080113897,"Pericyte","CN"
0.88567765509096,-7.64738578655005,"Pericyte","CN"
1.80495770727602,-5.44021530009986,"Pericyte","CN"
-7.96236602510008,7.70849018238305,"Capillary","CN"
-6.84888021195921,6.03812723301171,"Capillary","CN"
0.620892961373004,-8.13948936321021,"Pericyte","CN"
1.03330226694551,-8.50064010478736,"Pericyte","CN"
1.27774437223879,-6.05052442409278,"Pericyte","CN"
-11.44017020906,0.0783111944031619,"Pericyte","CN"
-8.16872636521849,5.01301365040063,"Capillary","CN"
-12.8809546634057,-0.709644268529425,"Pericyte","CN"
14.260097582688,-7.28831548549415,"Venous","CN"
1.27478678976503,-4.35161418773414,"Pericyte","CN"
-10.8667725726465,3.07613449238061,"Capillary","CN"
1.78669722830263,-6.69573230602027,"Pericyte","CN"
-7.69298879350218,3.33842091701745,"Capillary","CN"
-7.88830320085081,5.67536478183984,"Capillary","CN"
-12.0695628329614,-0.069492350595007,"Pericyte","CN"
-8.54294864381346,2.33178155563592,"Capillary","CN"
-9.13794604981932,2.68321745537042,"Capillary","CN"
-6.23954812730345,3.99891786716699,"Capillary","CN"
0.691916783203753,-8.17997188426734,"Pericyte","CN"
-9.91666404450926,3.40881352566003,"Capillary","CN"
1.63863142286745,-7.76152915813209,"Pericyte","CN"
-11.4452199145654,0.874073763115396,"Pericyte","CN"
1.50766976629702,-7.91976280071021,"Pericyte","CN"
12.8688221768042,-4.40220565654517,"Venous","CN"
-7.77424995149168,6.13038091800927,"Capillary","CN"
1.21288736616579,-6.75814504482032,"Pericyte","CN"
1.05279131685701,-7.60980720378638,"Pericyte","CN"
-8.25109378541502,3.60961394451379,"Capillary","CN"
