receiver_context,ligand_clean,ligand,n_lr_edges,max_delta_AD_vs_CN,mean_delta_AD_vs_CN,source_families,target_families,source_cellstates,target_cellstates,receptor_examples,lr_pair_examples,receptor_supported_by_nichenet
Astrocytes,PLAT,PLAT,9,0.9334550551999504,0.3663861697635784,Vascular,Astrocyte,CapEC_ActHigh;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,LRP1,PLAT - LRP1,TRUE
Astrocytes,COL3A1,COL3A1,11,0.9287288604742798,0.40915070035427253,Vascular,Astrocyte,Cerebrovascular_Pericyte;Cerebrovascular_Venous,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,DDR1;DDR2;ITGA2_ITGB1,COL3A1 - DDR1;COL3A1 - DDR2;COL3A1 - ITGA2/ITGB1,TRUE
Astrocytes,CSF1,CSF1,13,0.924357734647277,0.33323817241536574,Astrocyte;Vascular,Astrocyte,Astro_Homeostatic;Astro_Intermediate;CapEC_ActHigh;CapEC_ActLow;Cerebrovascular_Pericyte;Cerebrovascular_Venous,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,SIRPA,CSF1 - SIRPA,TRUE
Astrocytes,EFNA1,EFNA1,21,0.9083231965205704,0.27933759380173484,Vascular,Astrocyte,CapEC_ActHigh;CapEC_ActLow;Cerebrovascular_Pericyte;Cerebrovascular_Venous,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,EPHA4;EPHA5;EPHA6;EPHB1;EPHB6,EFNA1 - EPHA4;EFNA1 - EPHA5;EFNA1 - EPHA6;EFNA1 - EPHB1;EFNA1 - EPHB6,TRUE
Astrocytes,CADM3,CADM3,3,0.887674542344034,0.6532338044929873,Vascular,Astrocyte,CapEC_ActHigh,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,CADM1,CADM3 - CADM1,TRUE
Astrocytes,LGALS9,LGALS9,20,0.8869000247537699,0.19949777772257574,Microglia;Vascular,Astrocyte,CapEC_ActHigh;Cerebrovascular_Pericyte;Micro_DAM,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,CD44;COLEC12;HAVCR2;LRP1;MRC2,LGALS9 - CD44;LGALS9 - COLEC12;LGALS9 - HAVCR2;LGALS9 - LRP1;LGALS9 - MRC2,TRUE
Astrocytes,JAG1,JAG1,12,0.8801534594119598,0.3006565242985294,Vascular,Astrocyte,CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,CD46;NOTCH1;NOTCH2,JAG1 - CD46;JAG1 - NOTCH1;JAG1 - NOTCH2,TRUE
Astrocytes,ST6GAL1,ST6GAL1,20,0.867559030865003,0.32508398221488044,Astrocyte;Microglia;Vascular,Astrocyte,Astro_Homeostatic;Astro_Intermediate;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous;Micro_DAM;Micro_Homeostatic,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,EGFR,ST6GAL1 - EGFR,TRUE
Astrocytes,GAS6,GAS6,31,0.8668928353250502,0.22374956520175077,Microglia;Vascular,Astrocyte,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous;Micro_DAM,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,AXL;MERTK;TYRO3,GAS6 - AXL;GAS6 - MERTK;GAS6 - TYRO3,TRUE
Astrocytes,GSTP1,GSTP1,21,0.8625932164799301,0.2938237908475504,Astrocyte;Microglia;Vascular,Astrocyte,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive;CapEC_ActHigh;Cerebrovascular_Pericyte;Cerebrovascular_Venous;Micro_DAM;Micro_Homeostatic,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,EGFR;TRAF2,GSTP1 - EGFR;GSTP1 - TRAF2,TRUE
Astrocytes,TGFB1,TGFB1,92,0.85389241000954,0.20325812551527936,Astrocyte;Microglia;Vascular,Astrocyte,Astro_Intermediate;CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous;Micro_DAM,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,EGFR;ITGB1;ITGB5;ITGB8;LPP,TGFB1 - EGFR;TGFB1 - ITGB1;TGFB1 - ITGB5;TGFB1 - ITGB8;TGFB1 - LPP,TRUE
Astrocytes,IL34,IL34,3,0.8399573668173601,0.7282768282874235,Vascular,Astrocyte,Cerebrovascular_Pericyte,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,PTPRZ1,IL34 - PTPRZ1,TRUE
Astrocytes,MFGE8,MFGE8,20,0.80864193999216,0.3030034134581664,Astrocyte;Vascular,Astrocyte,Astro_Reactive;CapEC_ActHigh;Cerebrovascular_Pericyte;Cerebrovascular_Venous,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,ITGAV;ITGB5;PDGFRB,MFGE8 - ITGAV;MFGE8 - ITGB5;MFGE8 - PDGFRB,TRUE
Astrocytes,PSAP,PSAP,18,0.8046972597807802,0.29571616639028653,Astrocyte;Microglia;Vascular,Astrocyte,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive;Cerebrovascular_Pericyte;Cerebrovascular_Venous;Micro_DAM;Micro_Homeostatic,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,AR;GPR37L1;LRP1,PSAP - AR;PSAP - GPR37L1;PSAP - LRP1,TRUE
Astrocytes,SEMA5A,SEMA5A,6,0.8037759936472297,0.465227074336315,Vascular,Astrocyte,Cerebrovascular_Pericyte;Cerebrovascular_Venous,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,PLXNA3,SEMA5A - PLXNA3,TRUE
Astrocytes,VWF,VWF,20,0.8019823722000798,0.37875895691253136,Vascular,Astrocyte,Cerebrovascular_Pericyte;Cerebrovascular_Venous,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,ITGA9;ITGB1;LRP1;SIRPA;TNFRSF11B,VWF - ITGA9;VWF - ITGB1;VWF - LRP1;VWF - SIRPA;VWF - TNFRSF11B,TRUE
Astrocytes,LAMC3,LAMC3,22,0.7992545984127202,0.37274832978269773,Vascular,Astrocyte,Cerebrovascular_Pericyte;Cerebrovascular_Venous,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,CD44;DAG1;ITGA2_ITGB1;ITGA3_ITGB1;ITGA6_ITGB1,LAMC3 - CD44;LAMC3 - DAG1;LAMC3 - ITGA2/ITGB1;LAMC3 - ITGA3/ITGB1;LAMC3 - ITGA6/ITGB1,TRUE
Astrocytes,LAMB1,LAMB1,18,0.79478613443524,0.35524547931646566,Vascular,Astrocyte,Cerebrovascular_Pericyte;Cerebrovascular_Venous,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,CD44;DAG1;ITGA2_ITGB1;ITGA3_ITGB1;ITGA6_ITGB1,LAMB1 - CD44;LAMB1 - DAG1;LAMB1 - ITGA2/ITGB1;LAMB1 - ITGA3/ITGB1;LAMB1 - ITGA6/ITGB1,TRUE
Astrocytes,EFNB2,EFNB2,24,0.7946392113125702,0.16358837155936015,Astrocyte;Vascular,Astrocyte,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive;CapEC_ActHigh;CapEC_ActLow;Cerebrovascular_Pericyte;Cerebrovascular_Venous,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,EPHA4;EPHA6;EPHB1;EPHB3;GRM1,EFNB2 - EPHA4;EFNB2 - EPHA6;EFNB2 - EPHB1;EFNB2 - EPHB3;EFNB2 - GRM1,TRUE
Astrocytes,CALM3,CALM3,50,0.7917086567342602,0.20163965582094487,Astrocyte;Microglia;Vascular,Astrocyte,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous;Micro_DAM;Micro_Homeostatic,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,ADCY8;AQP1;AR;EGFR;MYLK,CALM3 - ADCY8;CALM3 - AQP1;CALM3 - AR;CALM3 - EGFR;CALM3 - MYLK,TRUE
Astrocytes,COL4A3,COL4A3,8,0.7882104740962199,0.60569324735472,Vascular,Astrocyte,Cerebrovascular_Pericyte,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,CD44;ITGA2_ITGB1;ITGA3_ITGB1;ITGA9_ITGB1,COL4A3 - CD44;COL4A3 - ITGA2/ITGB1;COL4A3 - ITGA3/ITGB1;COL4A3 - ITGA9/ITGB1,TRUE
Astrocytes,JAG2,JAG2,8,0.78494616596265,0.3108712591780368,Vascular,Astrocyte,CapEC_ActMid;Cerebrovascular_Pericyte,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,NOTCH1;NOTCH2,JAG2 - NOTCH1;JAG2 - NOTCH2,TRUE
Astrocytes,PROS1,PROS1,28,0.78054166180121,0.16240582206662693,Microglia;Vascular,Astrocyte,CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous;Micro_DAM;Micro_Homeostatic,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,AXL;MERTK;TYRO3,PROS1 - AXL;PROS1 - MERTK;PROS1 - TYRO3,TRUE
Astrocytes,GDF11,GDF11,16,0.7790414325087998,0.36571815792094026,Astrocyte;Vascular,Astrocyte,Astro_Homeostatic;Astro_Intermediate;Cerebrovascular_Pericyte,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,ANTXR1;BMPR1A;BMPR1B;BMPR2,GDF11 - ANTXR1;GDF11 - BMPR1A;GDF11 - BMPR1B;GDF11 - BMPR2,TRUE
Astrocytes,ADAM17,ADAM17,9,0.7763912623936899,0.2367505319812855,Microglia;Vascular,Astrocyte,Cerebrovascular_Pericyte;Cerebrovascular_Venous;Micro_DAM,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,ERBB4;IL6R;ITGB1;NOTCH1,ADAM17 - ERBB4;ADAM17 - IL6R;ADAM17 - ITGB1;ADAM17 - NOTCH1,TRUE
Astrocytes,COL4A4,COL4A4,9,0.7730937270251399,0.5133965557048543,Vascular,Astrocyte,Cerebrovascular_Pericyte,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,CD44;ITGA2_ITGB1;ITGA3_ITGB1;ITGA9_ITGB1,COL4A4 - CD44;COL4A4 - ITGA2/ITGB1;COL4A4 - ITGA3/ITGB1;COL4A4 - ITGA9/ITGB1,TRUE
Astrocytes,SERPINE1,SERPINE1,12,0.772694019450492,0.42013205144788957,Microglia;Vascular,Astrocyte,Cerebrovascular_Venous;Micro_Homeostatic,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,ITGB5;LRP1,SERPINE1 - ITGB5;SERPINE1 - LRP1,TRUE
Astrocytes,NECTIN3,NECTIN3,7,0.7653313610527601,0.2976694086094552,Microglia;Vascular,Astrocyte,CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous;Micro_DAM,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,CADM1;NECTIN2,NECTIN3 - CADM1;NECTIN3 - NECTIN2,TRUE
Astrocytes,COL4A1,COL4A1,21,0.762371971895389,0.3152406026564306,Astrocyte;Vascular,Astrocyte,Astro_Intermediate;CapEC_ActHigh;Cerebrovascular_Pericyte;Cerebrovascular_Venous,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,CD44;CD47;ITGA3_ITGB1;ITGA9_ITGB1,COL4A1 - CD44;COL4A1 - CD47;COL4A1 - ITGA3/ITGB1;COL4A1 - ITGA9/ITGB1,TRUE
Astrocytes,VEGFB,VEGFB,11,0.762368873629996,0.40248067688845957,Microglia;Vascular,Astrocyte,CapEC_ActHigh;Cerebrovascular_Pericyte;Cerebrovascular_Venous;Micro_DAM,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,NRP1,VEGFB - NRP1,TRUE
Astrocytes,PGF,PGF,9,0.7616536993076599,0.3035973528561949,Vascular,Astrocyte,CapEC_ActHigh;CapEC_ActMid;Cerebrovascular_Pericyte,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,NRP1;NRP2,PGF - NRP1;PGF - NRP2,TRUE
Astrocytes,COL1A2,COL1A2,19,0.7594914993615198,0.3720139057061704,Vascular,Astrocyte,Cerebrovascular_Pericyte;Cerebrovascular_Venous,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,CD44;ITGA2_ITGB1;ITGA3_ITGB1;ITGA9_ITGB1;ITGAV_ITGB8,COL1A2 - CD44;COL1A2 - ITGA2/ITGB1;COL1A2 - ITGA3/ITGB1;COL1A2 - ITGA9/ITGB1;COL1A2 - ITGAV/ITGB8,TRUE
Astrocytes,THBS1,THBS1,27,0.7539729411821271,0.26103264172231305,Vascular,Astrocyte,Cerebrovascular_Pericyte;Cerebrovascular_Venous,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,CD47;ITGA3_ITGB1;ITGA6;LRP1;PTPRJ,THBS1 - CD47;THBS1 - ITGA3/ITGB1;THBS1 - ITGA6;THBS1 - LRP1;THBS1 - PTPRJ,TRUE
Astrocytes,ICAM1,ICAM1,6,0.7524494339034191,0.6338439100706733,Vascular,Astrocyte,CapEC_ActLow;Cerebrovascular_Pericyte,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,EGFR,ICAM1 - EGFR,TRUE
Astrocytes,EFNA5,EFNA5,16,0.7466365281801799,0.1896532526940217,Astrocyte;Vascular,Astrocyte,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive;Cerebrovascular_Pericyte;Cerebrovascular_Venous,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,EPHA4;EPHA5;EPHA6;EPHA7;EPHB1,EFNA5 - EPHA4;EFNA5 - EPHA5;EFNA5 - EPHA6;EFNA5 - EPHA7;EFNA5 - EPHB1,TRUE
Astrocytes,BCAN,BCAN,7,0.7439660958187297,0.20091666530856658,Astrocyte;Vascular,Astrocyte,Astro_Intermediate;Cerebrovascular_Pericyte,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,EGFR;NRCAM,BCAN - EGFR;BCAN - NRCAM,TRUE
Astrocytes,TGFB3,TGFB3,7,0.741764011362306,0.30319073939122426,Astrocyte;Vascular,Astrocyte,Astro_Intermediate;Cerebrovascular_Pericyte,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,ITGB5;TGFBR3,TGFB3 - ITGB5;TGFB3 - TGFBR3,TRUE
Astrocytes,ADAM15,ADAM15,16,0.7409357510052499,0.19810348585058665,Vascular,Astrocyte,CapEC_ActHigh;CapEC_ActLow;Cerebrovascular_Pericyte;Cerebrovascular_Venous,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,ITGA9;ITGAV;ITGB1,ADAM15 - ITGA9;ADAM15 - ITGAV;ADAM15 - ITGB1,TRUE
Astrocytes,NRG1,NRG1,6,0.7294664108177529,0.4125996286622895,Vascular,Astrocyte,Cerebrovascular_Venous,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,EGFR;ERBB2_ERBB4;LGR4,NRG1 - EGFR;NRG1 - ERBB2/ERBB4;NRG1 - LGR4,TRUE
Astrocytes,NGF,NGF,22,0.715483098029569,0.3049530968093139,Vascular,Astrocyte,Cerebrovascular_Venous,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,BEX3;ERBB2;KIDINS220;MAGED1;SORCS2,NGF - BEX3;NGF - ERBB2;NGF - KIDINS220;NGF - MAGED1;NGF - SORCS2,TRUE
Astrocytes,LAMA4,LAMA4,45,0.7002420086029302,0.2660293606703892,Astrocyte;Vascular,Astrocyte,Astro_Homeostatic;Astro_Intermediate;CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,CD44;DAG1;ITGA2_ITGB1;ITGA3_ITGB1;ITGA6_ITGB1,LAMA4 - CD44;LAMA4 - DAG1;LAMA4 - ITGA2/ITGB1;LAMA4 - ITGA3/ITGB1;LAMA4 - ITGA6/ITGB1,TRUE
Astrocytes,TIMP1,TIMP1,13,0.6988436850973199,0.4285398472276652,Vascular,Astrocyte,CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,CD63;FGFR2,TIMP1 - CD63;TIMP1 - FGFR2,TRUE
Astrocytes,F8,F8,6,0.697689369044557,0.5750773458583475,Vascular,Astrocyte,CapEC_ActMid,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,LRP1;LRP4,F8 - LRP1;F8 - LRP4,TRUE
Astrocytes,GPC3,GPC3,21,0.689703356583117,0.33705185886172423,Vascular,Astrocyte,Cerebrovascular_Pericyte;Cerebrovascular_Venous,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,CD81;IGF1R;LRP1;TNFRSF11B;UNC5C,GPC3 - CD81;GPC3 - IGF1R;GPC3 - LRP1;GPC3 - TNFRSF11B;GPC3 - UNC5C,TRUE
Astrocytes,MDK,MDK,29,0.6889161917538511,0.24180614855086008,Vascular,Astrocyte,CapEC_ActHigh;CapEC_ActMid;Cerebrovascular_Pericyte,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,ALK;ITGA6_ITGB1;LRP1;NOTCH2;PTPRZ1,MDK - ALK;MDK - ITGA6/ITGB1;MDK - LRP1;MDK - NOTCH2;MDK - PTPRZ1,TRUE
Astrocytes,A2M,A2M,8,0.6810427478641701,0.2716784109709062,Microglia;Vascular,Astrocyte,CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous;Micro_DAM,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,LRP1,A2M - LRP1,TRUE
Astrocytes,IGFBP4,IGFBP4,19,0.6685387820166804,0.2598638115355843,Vascular,Astrocyte,CapEC_ActHigh;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,FZD8;LRP6,IGFBP4 - FZD8;IGFBP4 - LRP6,TRUE
Astrocytes,DLL1,DLL1,7,0.654143527629542,0.3670090616539013,Astrocyte;Vascular,Astrocyte,Astro_Intermediate;CapEC_ActHigh;Cerebrovascular_Venous,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,NOTCH2,DLL1 - NOTCH2,TRUE
Astrocytes,BMP2,BMP2,27,0.642967281094065,0.2684365185650794,Vascular,Astrocyte,Cerebrovascular_Venous,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,ACVR1;ACVR2A_BMPR1A;ACVR2A_BMPR1B;ACVR2B_BMPR1A;ACVR2B_BMPR1B,BMP2 - ACVR1;BMP2 - ACVR2A/BMPR1A;BMP2 - ACVR2A/BMPR1B;BMP2 - ACVR2B/BMPR1A;BMP2 - ACVR2B/BMPR1B,TRUE
Astrocytes,SERPING1,SERPING1,9,0.642115558703287,0.28850454891099886,Vascular,Astrocyte,CapEC_ActHigh;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,LRP1,SERPING1 - LRP1,TRUE
Astrocytes,SLC6A8,SLC6A8,6,0.639796390769485,0.5591281822010323,Vascular,Astrocyte,CapEC_ActLow;CapEC_ActMid,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,LIFR,SLC6A8 - LIFR,TRUE
Astrocytes,LGALS1,LGALS1,3,0.6332581567929301,0.5893715614963401,Vascular,Astrocyte,Cerebrovascular_Pericyte,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,ITGB1,LGALS1 - ITGB1,TRUE
Astrocytes,PLTP,PLTP,7,0.6185252626374901,0.25942406787300737,Microglia;Vascular,Astrocyte,Cerebrovascular_Pericyte;Cerebrovascular_Venous;Micro_DAM,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,ABCA1,PLTP - ABCA1,TRUE
Astrocytes,IL16,IL16,8,0.615817646367182,0.19513800269276402,Microglia;Vascular,Astrocyte,Cerebrovascular_Venous;Micro_DAM;Micro_Homeostatic,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,GRIN2C;KCNJ10,IL16 - GRIN2C;IL16 - KCNJ10,TRUE
Astrocytes,NID1,NID1,21,0.6143674885049102,0.2620917103894319,Vascular,Astrocyte,CapEC_ActHigh;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,ITGA3;ITGAV;ITGB1;PTPRF,NID1 - ITGA3;NID1 - ITGAV;NID1 - ITGB1;NID1 - PTPRF,TRUE
Astrocytes,HSP90B1,HSP90B1,18,0.6064347362704701,0.19743836221796432,Microglia;Vascular,Astrocyte,CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous;Micro_DAM;Micro_Homeostatic,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,ERBB2;LRP1,HSP90B1 - ERBB2;HSP90B1 - LRP1,TRUE
Astrocytes,CALM1,CALM1,48,0.5727863948601799,0.2181704338634779,Astrocyte;Vascular,Astrocyte,Astro_Homeostatic;Astro_Intermediate;CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,ADCYAP1R1;AQP1;CACNA1C;FAS;GRM3,CALM1 - ADCYAP1R1;CALM1 - AQP1;CALM1 - CACNA1C;CALM1 - FAS;CALM1 - GRM3,TRUE
Astrocytes,SEMA3E,SEMA3E,3,0.557639602020668,0.3484862488419273,Vascular,Astrocyte,CapEC_ActMid,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,NRP1,SEMA3E - NRP1,TRUE
Astrocytes,VIP,VIP,5,0.557364927670138,0.3527005937563098,Vascular,Astrocyte,CapEC_ActLow,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,ADCYAP1R1;RAMP1,VIP - ADCYAP1R1;VIP - RAMP1,TRUE
Astrocytes,ADAM9,ADAM9,36,0.5551844512461481,0.18957835488966834,Astrocyte;Microglia;Vascular,Astrocyte,Astro_Homeostatic;CapEC_ActHigh;CapEC_ActMid;Cerebrovascular_Venous;Micro_DAM;Micro_Homeostatic,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,ITGA3;ITGA6;ITGAV;ITGB1;ITGB5,ADAM9 - ITGA3;ADAM9 - ITGA6;ADAM9 - ITGAV;ADAM9 - ITGB1;ADAM9 - ITGB5,TRUE
Astrocytes,MADCAM1,MADCAM1,1,0.551041363840839,0.551041363840839,Astrocyte,Astrocyte,Astro_Intermediate,Astro_Intermediate,CD44,MADCAM1 - CD44,TRUE
Astrocytes,EFNB1,EFNB1,8,0.546075376719193,0.18764676607832473,Vascular,Astrocyte,CapEC_ActHigh;Cerebrovascular_Pericyte,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,EPHA6;EPHB1,EFNB1 - EPHA6;EFNB1 - EPHB1,TRUE
Astrocytes,AGRN,AGRN,24,0.54411773674877,0.2525141263145042,Astrocyte;Vascular,Astrocyte,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive;CapEC_ActHigh;Cerebrovascular_Pericyte,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,DAG1;ITGB1;LRP1;LRP4,AGRN - DAG1;AGRN - ITGB1;AGRN - LRP1;AGRN - LRP4,TRUE
Astrocytes,NDP,NDP,3,0.5430974573513303,0.2895590547306634,Astrocyte,Astrocyte,Astro_Intermediate,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,LGR4,NDP - LGR4,TRUE
Astrocytes,MMP2,MMP2,3,0.52329064867548,0.4164604827250507,Vascular,Astrocyte,Cerebrovascular_Venous,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,FGFR1,MMP2 - FGFR1,TRUE
Astrocytes,ITGB2,ITGB2,5,0.522528623479442,0.28898311457022385,Microglia,Astrocyte,Micro_DAM,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,CD226;THY1,ITGB2 - CD226;ITGB2 - THY1,TRUE
Astrocytes,LRIG2,LRIG2,14,0.5211665110751831,0.2131709901282714,Microglia;Vascular,Astrocyte,CapEC_ActHigh;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous;Micro_DAM,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,EGFR,LRIG2 - EGFR,TRUE
Astrocytes,DCN,DCN,11,0.518035322225385,0.20661596148587352,Vascular,Astrocyte,CapEC_ActHigh;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,EGFR;ERBB4,DCN - EGFR;DCN - ERBB4,TRUE
Astrocytes,SEMA3C,SEMA3C,10,0.51715291407232,0.35762334436516163,Vascular,Astrocyte,Cerebrovascular_Venous,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,NRP1_NRP2_PLXND1;NRP1_PLXNA1;NRP1_PLXNA2;NRP1_PLXNA3,SEMA3C - NRP1/NRP2/PLXND1;SEMA3C - NRP1/PLXNA1;SEMA3C - NRP1/PLXNA2;SEMA3C - NRP1/PLXNA3,TRUE
Astrocytes,DLL4,DLL4,15,0.51642174707343,0.18721295254091105,Vascular,Astrocyte,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,NOTCH1;NOTCH2,DLL4 - NOTCH1;DLL4 - NOTCH2,TRUE
Astrocytes,TIMP3,TIMP3,9,0.511713642843406,0.24673478270901697,Astrocyte;Vascular,Astrocyte,Astro_Intermediate;CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte;Cerebrovascular_Venous,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,CD44,TIMP3 - CD44,TRUE
Astrocytes,BMP5,BMP5,18,0.501905490088947,0.24649524632860298,Vascular,Astrocyte,Cerebrovascular_Venous,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,ACVR1_ACVR2A;ACVR1_ACVR2B;ACVR1_BMPR2;ACVR2A_BMPR1A;ACVR2A_BMPR1B,BMP5 - ACVR1/ACVR2A;BMP5 - ACVR1/ACVR2B;BMP5 - ACVR1/BMPR2;BMP5 - ACVR2A/BMPR1A;BMP5 - ACVR2A/BMPR1B,TRUE
Astrocytes,WNT5B,WNT5B,19,0.49832064938586496,0.23622638285267897,Vascular,Astrocyte,Cerebrovascular_Pericyte;Cerebrovascular_Venous,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,FZD3_LRP5;FZD3_LRP6;FZD4;FZD6_LRP5;FZD6_LRP6,WNT5B - FZD3/LRP5;WNT5B - FZD3/LRP6;WNT5B - FZD4;WNT5B - FZD6/LRP5;WNT5B - FZD6/LRP6,TRUE
Astrocytes,ADM,ADM,30,0.487398498024615,0.19883910427774187,Vascular,Astrocyte,CapEC_ActHigh;Cerebrovascular_Pericyte;Cerebrovascular_Venous,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,ACKR3;ADCYAP1R1;CALCRL;PTH1R;RAMP1,ADM - ACKR3;ADM - ADCYAP1R1;ADM - CALCRL;ADM - PTH1R;ADM - RAMP1,TRUE
Astrocytes,VEGFC,VEGFC,18,0.486099416294448,0.1946848585222186,Vascular,Astrocyte,CapEC_ActHigh;CapEC_ActLow;CapEC_ActMid;Cerebrovascular_Pericyte,Astro_Homeostatic;Astro_Intermediate;Astro_Reactive,CCBE1;ITGA9;ITGB1;LYVE1,VEGFC - CCBE1;VEGFC - ITGA9;VEGFC - ITGB1;VEGFC - LYVE1,FALSE
