"","D1_NC1","D1_NC10","D1_NC11","D1_NC12","D1_NC13","D1_NC14","D1_NC15","D1_NC16","D1_NC17","D1_NC18","D1_NC19","D1_NC2","D1_NC20","D1_NC21","D1_NC22","D1_NC23","D1_NC24","D1_NC25","D1_NC26","D1_NC27","D1_NC3","D1_NC4","D1_NC5","D1_NC6","D1_NC7","D1_NC8","D1_NC9","D1_UC1","D1_UC10","D1_UC11","D1_UC12","D1_UC13","D1_UC14","D1_UC15","D1_UC16","D1_UC17","D1_UC18","D1_UC19","D1_UC2","D1_UC20","D1_UC21","D1_UC22","D1_UC23","D1_UC24","D1_UC25","D1_UC26","D1_UC27","D1_UC28","D1_UC29","D1_UC3","D1_UC4","D1_UC5","D1_UC6","D1_UC7","D1_UC8","D1_UC9","D2_NC1","D2_NC2","D2_NC3","D2_NC4","D2_NC5","D2_NC6","D2_UC2","D2_UC3","D2_UC4","D2_UC5"
"97",0,4,0,0,2,1,0,0,1,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,5,0,0,3,0,1,0,0,0
"98",1,0,2,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,13,0,0,4,1,0,0,0,0
"99",0,0,1,1,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,3,3,3,1,2,0,1,1,0,0,0,0,3,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"100",1,0,0,0,0,0,0,1,3,2,0,0,0,2,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,5,4,0,0,1,0,0,0,3,0,0,0,7,2,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,1,0,1,0,0,0
"101",1,2,1,0,2,6,0,1,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,1,0,0,3,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,0,2,1,0,0,7,0,0,9,1,0,0,0,0
"102",0,3,5,1,0,2,0,0,4,2,0,0,1,1,0,0,0,1,0,1,3,0,2,2,1,0,1,0,2,1,1,1,1,0,0,2,0,0,1,0,0,2,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0
"103",0,0,0,0,0,0,3,1,0,0,0,2,0,0,4,2,1,0,2,0,0,0,0,0,4,5,0,1,1,0,0,0,0,0,1,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0
"104",0,0,0,1,0,0,0,1,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,1,0,0,3,0,0,0,1,1,0,0,3,3,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"105",3,4,1,1,1,0,0,1,2,1,4,1,1,0,0,0,1,0,0,0,5,0,2,1,0,2,2,0,1,5,1,3,0,1,0,0,0,1,0,0,3,2,0,1,0,1,0,0,0,1,0,0,1,1,1,0,4,9,1,0,8,0,0,0,0,0
"106",0,0,1,0,1,0,0,0,1,2,1,2,0,3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,4,1,0,5,2,1,0,0,0,0,0,1,2,1,0,0,3,1,2,1,0,1,0,1,0,0,0,0,0,3,0,0,2,0,0,0,0,0
"107",0,1,0,1,0,0,0,1,2,0,1,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,3,1,4,2,0,0,0,0,0,0,0,1,0,0,0,3,3,0,1,1,0,0,0,1,2,0,0,0,0,1,0,0,2,0,0,3,1,1
"108",2,2,1,0,0,3,0,2,0,0,0,1,0,0,2,1,0,4,4,1,0,1,0,2,5,4,0,0,0,0,1,0,0,2,4,0,1,1,1,1,2,3,1,0,1,3,3,0,0,0,0,1,2,3,3,0,0,0,0,1,0,1,3,2,4,1
"109",0,0,0,2,0,2,0,1,4,3,0,1,1,4,0,0,0,0,0,1,1,1,0,0,0,1,0,0,3,3,1,7,4,2,0,3,0,0,0,1,2,0,0,7,1,0,2,0,0,0,3,0,0,0,1,0,0,7,1,0,1,0,0,2,0,0
"110",5,2,3,3,4,5,1,3,1,0,1,0,1,1,0,1,1,3,0,1,2,0,2,3,0,1,6,0,0,2,3,0,2,0,0,3,0,1,1,2,0,2,0,0,0,2,1,2,0,4,0,0,0,7,0,0,2,7,1,0,1,1,2,0,0,0
"111",1,6,4,3,4,6,0,1,2,0,1,1,0,1,0,0,0,1,0,0,1,0,4,2,0,0,1,0,0,3,0,3,2,0,0,4,0,1,2,0,1,1,0,1,0,0,0,2,0,3,0,0,0,2,0,0,2,3,0,0,1,0,3,0,0,0
"112",0,3,0,0,2,2,0,2,2,5,1,1,0,1,0,0,0,3,0,0,0,0,3,4,0,1,1,0,1,2,1,5,4,1,0,6,0,0,1,0,2,1,0,5,3,0,7,0,0,0,0,1,0,0,0,0,4,9,0,0,2,0,0,0,0,1
"113",1,2,4,0,4,2,0,1,1,0,1,0,0,0,0,0,0,2,0,0,0,0,2,1,3,1,1,0,4,2,0,2,2,1,0,4,0,0,0,1,1,0,0,0,3,1,0,1,0,0,0,1,1,1,0,0,2,4,0,0,2,1,0,0,0,0
"114",0,1,0,1,0,0,1,1,2,2,0,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,2,1,1,3,1,1,2,0,0,0,0,0,1,0,7,1,0,5,0,1,0,0,0,0,1,2,0,0,3,0,0,0,0,0,0,0,0
"115",3,1,2,0,0,1,1,3,1,0,2,1,0,1,1,2,1,2,2,1,1,2,1,1,4,2,2,0,3,2,2,1,4,3,0,2,1,0,0,4,2,2,0,0,2,1,1,1,2,1,0,1,2,1,0,1,0,1,0,1,4,0,3,1,0,2
"116",0,0,0,0,0,0,3,1,0,1,0,1,0,1,1,5,1,1,6,0,0,1,0,1,1,3,0,0,0,1,0,0,2,1,0,0,1,0,0,4,0,1,0,0,1,0,0,0,0,0,0,2,3,0,1,0,0,0,1,1,0,1,1,3,0,1
"117",5,0,1,0,0,2,2,1,0,0,1,2,0,0,0,1,1,0,1,0,1,2,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,2,2,2,0,0,0,0,2,2,0,2,1,0,1,0,0,0,0,2,0,0
"118",0,2,0,3,3,3,0,2,5,2,2,0,0,2,0,1,4,0,0,1,0,2,3,1,0,0,2,0,0,4,5,3,1,0,0,5,1,1,1,1,2,2,0,5,1,1,5,2,0,0,0,1,1,1,1,0,0,0,1,0,7,0,2,0,1,0
"119",0,0,0,0,0,0,3,0,0,0,0,1,0,0,4,2,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,1,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,3,0,0
"120",0,1,0,0,0,0,4,1,0,0,0,1,0,0,5,2,1,0,4,2,1,0,0,0,4,2,2,0,0,0,0,0,0,0,3,0,0,0,0,3,0,2,3,0,0,0,0,0,0,2,0,1,1,0,1,1,0,0,0,8,1,1,0,4,0,0
"121",0,0,1,0,1,0,1,0,5,2,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,1,0,0,0,0,2,1,0,0,1,2,1,0,3,0,0,1,0,0,1,0,1,1,0,1,0,0,9,0,0,0,0,0,0,1,0
"122",0,0,0,2,0,3,0,4,4,5,1,1,1,6,1,1,1,0,0,1,1,0,1,0,0,1,0,0,3,5,0,3,8,0,2,3,0,0,0,2,1,0,0,9,2,1,2,0,0,0,1,1,0,1,0,0,1,1,0,0,2,0,1,1,0,1
"123",2,0,0,0,1,3,0,2,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,1,1,0,0,2,0,2,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,2,1,0
"124",0,1,1,1,0,1,1,1,0,2,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,1,0,3,0,0,0,0,0,0,2,1,0,0,0,1,1,1,1,0,2,0,0,1,1,0,0,0,1,0,0,0,1
"125",0,0,1,1,0,0,0,1,5,0,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,3,0,0,0,0,0,0,0,5,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
"126",0,2,1,0,0,0,4,0,0,0,0,0,0,0,6,2,0,0,8,0,0,0,0,0,0,8,0,6,0,0,0,0,1,0,4,1,1,0,0,3,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,19,0,3,0,5,0,0
"127",1,2,0,1,0,1,0,2,0,0,0,1,0,1,1,0,1,2,0,1,1,1,0,2,1,0,2,1,0,1,2,0,1,1,0,0,0,0,0,0,2,0,0,2,0,0,4,2,0,3,0,1,1,0,1,0,0,1,0,0,3,0,1,0,2,0
"128",0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,2,3,1,2,1,1,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,1,0
"129",0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,5,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,8,0,0,2,6,0,0
"130",0,0,0,0,0,0,3,1,0,0,0,0,0,0,5,4,0,0,3,0,0,0,0,0,6,3,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,1,0,1,0,2,0,1
"131",2,1,2,0,1,0,0,1,3,0,1,1,1,0,0,0,0,1,1,0,1,2,1,2,0,1,1,0,2,2,0,2,3,2,0,2,0,0,0,1,1,2,0,4,1,0,2,1,0,1,0,0,0,0,0,0,0,4,0,0,3,1,3,0,0,0
"132",1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,2,1,0,0,0,0,2,4,1,1,0,0,0,0,0,0,3,0,0,0,0,3,0,4,2,0,0,1,0,0,0,1,0,0,2,0,0,3,0,0,0,5,0,2,0,4,0,0
"133",0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,2,0,1,2,0,0
"134",0,0,0,2,0,3,0,2,2,3,1,0,1,3,1,0,0,0,0,0,1,0,0,0,1,2,0,0,2,5,0,4,6,0,0,1,0,0,0,0,0,0,0,3,1,0,3,0,1,1,1,1,0,0,0,0,2,2,0,1,2,0,0,0,0,3
"135",0,0,0,0,0,0,4,1,0,0,0,1,0,0,2,1,0,0,6,0,0,0,0,0,1,5,0,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,5,0,1,0,2,0,0
"136",1,0,0,0,0,0,0,1,2,2,1,1,0,0,2,1,0,0,0,0,0,1,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0
"137",2,1,0,1,0,2,0,1,5,3,0,0,1,2,0,0,0,1,0,0,0,0,2,0,1,1,0,0,1,0,1,3,4,0,0,3,0,1,1,0,1,0,0,3,1,0,0,3,0,0,0,3,2,0,0,0,0,2,0,0,0,1,0,0,1,0
"138",0,0,0,0,0,0,2,0,0,0,0,1,0,0,2,4,0,0,2,0,0,0,0,0,4,2,0,4,0,0,1,0,0,0,2,0,0,0,0,1,0,0,1,0,2,0,0,1,0,0,0,0,6,0,1,1,0,0,0,2,0,0,0,4,0,0
"139",1,2,5,1,2,3,0,2,3,5,1,1,1,1,0,0,2,3,0,1,2,0,1,0,1,0,3,0,3,4,2,5,0,1,0,1,0,0,1,0,5,2,0,3,1,1,0,2,1,1,0,1,0,1,0,0,0,5,1,0,3,0,0,0,0,0
"140",2,0,5,2,2,2,0,1,0,0,0,0,0,2,1,0,1,1,1,0,4,0,4,1,0,0,1,1,0,1,0,0,0,0,1,3,1,2,3,0,5,1,1,1,0,2,3,1,0,1,0,0,2,2,2,0,1,0,0,0,1,0,1,0,1,0
"141",0,2,4,2,1,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,2,2,4,2,0,0,1,0,0,0,0,2,1,0,1,3,1,2,1,0,1,0,1,0,0,0,0,0,4,0,0,1,0,0,0,0,0
"142",0,1,0,1,0,0,0,3,3,4,4,0,2,3,0,0,1,0,0,0,1,1,4,1,1,0,0,0,2,5,0,5,5,0,0,0,0,0,1,0,1,0,1,4,1,1,2,0,0,0,0,1,0,1,0,0,0,5,0,1,0,0,2,2,2,1
"143",1,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,0,0,7,1,1,0,0,0
"144",1,1,2,3,3,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,3,1,3,2,0,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,6,0,1,0,2,1,0,0,7,0,0,3,1,1,0,0,0
"145",0,0,1,0,0,2,2,1,0,0,0,0,0,1,4,1,1,1,5,0,0,0,0,1,2,5,0,2,0,0,0,0,1,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,1,2,0,0
"146",0,6,2,1,0,0,0,0,3,0,0,1,0,2,0,0,0,0,0,0,1,0,1,4,0,0,1,0,0,1,0,6,0,0,0,0,0,1,1,0,1,2,0,2,0,0,3,1,0,1,0,0,0,0,1,1,2,5,0,0,2,0,0,0,0,1
"147",1,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,2,0,0,0,0,2,0,0,1,0,1,0,2,0,0,0,0,0,2,0,0,1,5,0,0,2,0,0,0,0,0
"148",0,0,1,1,1,0,0,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,2,1,0,0,1,0,1,1,1,2,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,1,0,0,0
"149",0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,5,0,9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,7,0,0,0,1,0,0
"150",0,2,6,1,3,2,0,2,0,1,0,0,0,0,0,0,1,3,0,0,0,0,1,5,0,0,2,0,0,0,1,5,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0
"151",1,2,3,1,2,1,0,0,1,1,0,0,0,0,1,2,0,1,2,2,0,0,0,1,1,1,1,0,0,0,3,0,0,0,1,1,2,0,1,0,1,0,0,1,1,3,1,2,1,0,0,1,1,3,2,0,2,0,1,0,2,1,1,0,0,0
"152",0,4,2,0,3,1,0,1,1,1,1,1,0,1,0,0,1,2,0,0,4,2,2,4,1,0,1,0,4,3,2,2,0,0,0,1,0,0,0,0,2,1,0,0,0,2,0,0,0,2,0,0,0,0,1,0,2,14,1,0,2,0,0,0,1,0
"153",3,2,0,0,0,1,4,0,0,0,1,0,0,0,2,4,0,0,7,2,0,0,0,1,1,8,1,0,0,0,1,0,0,0,2,0,0,1,1,0,0,3,1,0,1,0,0,3,0,2,0,2,0,2,1,0,0,1,0,2,0,4,0,2,1,0
"154",0,0,1,0,0,0,2,0,2,1,1,0,1,1,3,0,1,0,1,0,0,0,0,0,2,2,0,0,2,1,0,1,4,0,1,1,2,0,1,0,0,0,0,5,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,3,1,0
"155",0,4,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,2,0,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,2,0,1,0,0,0
"156",2,0,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6,0,0,4,0,1,2,0,0,0,0,0,2,0,0,0,3,2,5,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,1,1,0,0,0,0,1,1,0,0,0,0
"157",0,1,3,0,1,1,0,0,1,0,1,0,0,0,0,0,2,1,0,0,2,0,2,3,0,0,1,0,0,3,3,6,1,0,0,1,0,0,0,1,2,0,0,4,1,0,3,2,0,1,0,0,0,0,0,0,2,3,0,0,3,0,1,0,0,0
"158",0,2,3,1,1,1,0,0,0,0,2,0,0,0,0,0,2,1,0,1,1,0,0,3,0,0,1,0,0,2,0,0,1,2,0,0,0,3,2,0,0,1,0,0,0,1,1,0,0,0,0,2,0,3,0,0,0,2,0,0,1,0,2,0,0,0
"159",0,0,1,1,0,3,0,0,10,7,4,0,2,6,0,0,2,6,0,0,0,0,5,1,1,0,0,0,2,4,0,18,3,0,0,9,0,0,0,1,1,1,0,5,1,0,1,4,0,1,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1
"160",1,1,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,1,0,0,0,0,0
"161",0,0,2,1,2,3,0,0,3,2,0,0,0,0,1,1,0,1,2,0,1,0,0,1,1,0,0,3,0,0,0,0,0,0,1,0,1,2,2,1,1,1,1,0,0,0,2,0,0,0,0,0,2,4,1,0,1,1,0,1,0,0,0,0,0,0
"162",0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,6,0,1,0,1,0,1,0,0
"163",0,0,1,1,0,2,1,0,5,2,0,0,1,3,0,0,3,2,0,1,0,0,1,0,1,0,0,0,0,1,0,11,2,0,0,3,0,1,1,0,0,0,0,4,1,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0
"164",1,0,1,0,2,1,0,0,3,1,0,0,0,1,1,2,0,4,4,2,1,3,0,1,1,0,0,1,0,0,5,0,1,0,1,5,3,3,2,0,2,2,1,0,1,0,0,2,0,1,0,1,4,3,1,0,0,0,0,0,1,0,2,1,0,0
"165",2,4,0,1,0,2,5,1,0,0,0,1,0,0,1,2,1,0,2,0,3,0,0,1,1,7,4,0,0,0,0,0,0,1,3,1,0,1,0,1,1,3,1,0,0,4,2,0,0,2,0,1,1,2,1,3,2,0,0,1,3,0,1,2,0,0
"166",2,0,0,1,0,1,0,2,2,0,0,1,1,0,2,3,0,0,0,2,0,1,1,1,1,0,0,0,1,0,3,0,1,0,0,1,0,0,0,2,0,0,0,0,3,0,0,1,0,0,0,0,1,2,1,0,1,0,0,0,1,0,0,0,0,0
"167",0,1,0,0,0,0,2,0,0,0,0,0,0,0,4,4,0,0,2,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,2,1,0,0,0,1,0,1,5,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,14,0,3,0,1,0,0
"168",3,2,0,0,2,1,0,1,1,0,2,0,0,0,0,2,0,2,0,1,3,4,1,1,0,0,2,0,0,2,1,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,1,2,0,0,5,0,1,0,0,0
"169",1,0,0,1,0,1,1,2,0,0,1,0,0,0,0,0,1,0,1,2,0,1,1,0,1,0,2,0,0,0,0,0,0,1,2,1,1,0,0,0,0,1,1,0,0,4,4,0,0,0,0,0,4,3,0,2,0,0,0,0,2,1,1,0,0,0
"170",0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,2,1,0,2,0,0,0,0,0,1,3,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,3,1,0,0,0,5,0,0,0,6,2,1
"171",1,0,1,0,1,0,5,0,0,1,1,1,0,0,0,1,0,2,2,1,1,1,0,1,2,2,0,3,2,0,0,0,0,1,3,1,0,2,2,1,1,2,1,0,1,0,1,0,0,1,2,0,2,0,1,2,0,0,0,2,0,1,1,5,1,1
"172",1,0,0,0,0,0,1,0,0,0,0,3,0,0,3,1,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,4,0,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,3,1,0,0,2,0,0
"173",0,4,2,2,1,2,0,1,0,0,1,0,0,0,0,0,1,3,0,0,2,0,1,0,0,1,1,0,1,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,2,0,0,0,1,0,0,1,1,1,0,5,0,0,1,0,0
"174",0,1,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,3,0,0,2,1,0,0,3,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"175",1,4,2,1,1,4,1,2,3,1,2,1,1,0,0,0,2,2,0,0,2,1,3,3,0,0,3,0,2,3,4,7,3,0,0,8,0,1,0,0,4,1,0,3,0,0,1,1,1,0,0,0,0,0,0,0,2,7,1,0,7,1,0,0,0,1
"176",1,5,1,2,0,0,0,0,6,3,2,1,2,4,0,0,2,1,1,1,0,4,3,2,0,2,1,0,1,9,3,9,3,0,2,3,0,0,3,0,3,2,1,1,0,0,5,0,0,2,0,1,1,0,0,1,2,9,1,0,8,2,1,0,0,3
"177",2,0,2,0,0,1,0,1,3,1,2,2,1,1,2,0,1,1,0,0,2,0,2,2,5,0,0,1,10,2,2,6,1,1,0,7,1,0,1,2,4,1,0,2,3,1,1,2,1,2,1,1,1,0,0,1,0,7,1,0,3,0,2,3,2,1
"178",0,0,0,0,0,0,6,0,0,0,0,1,0,0,7,4,0,0,2,0,0,0,1,0,4,3,0,2,0,0,0,0,0,0,1,0,1,0,0,3,1,2,3,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,7,0,4,0,7,0,0
"179",0,0,0,0,0,0,4,1,0,0,0,0,0,0,5,2,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,1,3,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,5,0,1,1,3,0,0
"180",5,4,1,2,4,1,0,1,0,0,1,0,0,0,0,2,0,0,0,0,3,0,2,2,0,3,1,0,0,1,1,1,1,2,0,2,0,4,0,1,0,0,0,0,0,1,1,3,0,2,0,0,3,2,0,0,3,7,0,0,6,0,0,2,0,0
"181",1,0,0,1,0,2,1,0,0,0,0,1,0,0,0,2,0,0,1,0,2,1,0,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,1,0,0,0
"182",0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,0,0,0,2,0,1,2,3,1,1
"183",0,4,2,0,0,1,0,2,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,1,0,1,0,0,0,0,0,4,0,0,1,2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0
"184",0,3,2,0,1,3,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
"185",4,2,4,1,3,5,1,1,0,0,1,1,0,0,4,6,1,1,0,3,0,4,0,0,1,0,1,0,0,1,4,0,0,1,0,1,0,1,0,2,1,0,2,0,3,1,1,0,0,0,0,1,3,3,0,0,0,0,0,0,2,1,1,0,1,0
"186",2,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,1,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,4,4,0,0,2,0,0,0,0,0
"187",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,0,1,0,1,2,3,1,1,1,0,0,0,0,1,0,1,0,2,1,0,2,3,0,1,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,1
"188",0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,1,0,1,0,1,0,0,3,0,0,1,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,3,0,0
"189",1,3,5,1,6,2,0,0,0,0,2,0,0,0,0,0,2,1,0,0,4,0,3,1,0,1,3,0,1,0,0,1,0,0,0,1,0,3,1,2,2,0,0,0,0,0,0,1,0,5,0,1,0,1,0,0,3,23,0,0,9,1,2,0,1,0
"190",1,0,1,1,1,1,1,0,0,0,1,0,0,0,2,0,1,2,0,1,1,1,0,2,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,2,10,1,0,2,1,0,0,0,1
"191",1,0,2,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,2,1,1,1,2,0,1,1,0,0,3,0,1,0,0,0,0,0,4,2,0,0,0,0,0,1,0,0,0,1,0,0
"192",0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,1,1,0,1,0,1
"193",1,4,1,0,0,1,0,0,1,0,1,3,1,0,0,0,1,0,0,0,2,0,1,2,1,2,0,0,0,1,2,4,1,0,0,2,0,0,0,1,0,1,0,0,1,1,0,2,1,0,0,1,0,1,0,0,2,3,0,0,1,0,0,1,0,0
"194",0,0,0,0,1,1,0,0,3,0,0,0,0,1,0,0,1,1,0,0,1,0,4,2,0,0,0,0,3,2,2,4,2,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0
"195",2,0,1,2,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,3,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,3,0,0,0,0,2,0,1,0,0,1,0,1,0,0,0,0,1,1,1,3,1
"196",3,2,0,1,2,1,0,1,0,0,4,0,0,0,0,0,0,0,1,0,2,0,3,0,0,3,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,1,1,1,0,2,0,1,0,2,0,1,0,7,0,0,4,1,1,0,0,0
